campaign_id,date,client,secteur,service,canal,impressions,clics,ctr_pct,conversions,budget_mad,revenu_mad,cpc_mad,cpa_mad,roas,score_seo,position_google,engagement_pct,statut_campagne
MKT-01868,2026-06-13,Client_058,Immobilier,App mobile,SEO,385258.0,5469.0,1.42,759.0,44782.66,429906.17,8.19,59.0,9.6,86.8,11.0,10.66,Pause
MKT-01869,2026-01-06,Client_023,Tourisme,Landing page,SEO,20809.0,797.0,3.83,56.0,26887.17,47957.49,33.74,480.13,1.78,46.4,16.4,3.94,Optimisation
MKT-01870,2026-05-26,Client_088,Immobilier,App mobile,TikTok Ads,555101.0,43968.0,7.92,2990.0,28832.11,8023785.67,0.66,9.64,278.29,35.8,28.9,2.69,Active
MKT-01871,2026-04-19,Client_055,Restaurant,Publicité,Influence,193543.0,12962.0,6.7,1270.0,44116.67,2358494.29,3.4,34.74,53.46,48.5,25.4,11.92,Terminée
MKT-01872,2026-04-01,Client_012,Restaurant,SEO,Influence,496729.0,30226.0,6.09,1254.0,43712.78,4634289.25,1.45,34.86,106.02,60.7,22.4,6.84,Terminée
MKT-01873,2026-02-17,Client_089,Immobilier,Landing page,Google Ads,680581.0,6543.0,0.96,574.0,11373.49,1425118.9,1.74,19.81,125.3,76.8,12.9,1.74,Optimisation
MKT-01874,2026-06-25,Client_019,Tourisme,Publicité,Emailing,53515.0,1057.0,1.98,37.0,28933.05,136310.2,27.37,781.97,4.71,95.8,16.4,9.17,Active
MKT-01875,2026-01-09,Client_082,Restaurant,Publicité,Meta Ads,547771.0,30093.0,,667.0,38377.93,1298193.4,1.28,57.54,33.83,88.4,28.4,5.84,Pause
MKT-01876,2026-06-29,Client_075,Retail,SEO,Emailing,695582.0,22359.0,3.21,414.0,17346.41,212069.92,0.78,41.9,12.23,46.8,15.8,1.58,Optimisation
MKT-01877,2026-05-09,Client_012,Restaurant,Content,Meta Ads,,23429.0,7.78,606.0,23692.26,1005608.1,1.01,39.1,42.44,85.9,16.2,5.4,Optimisation
MKT-01878,2026-01-21,Client_071,Finance,Branding,LinkedIn Ads,72657.0,4512.0,6.21,702.0,24183.45,2199932.19,5.36,34.45,90.97,35.7,24.6,4.4,Optimisation
MKT-01879,2026-06-28,Client_052,Restaurant,Publicité,Meta Ads,658798.0,40466.0,6.14,5719.0,35618.65,5654484.03,0.88,6.23,158.75,83.9,6.2,1.03,Active
MKT-01880,2026-05-20,Client_086,Retail,App mobile,Influence,453944.0,11131.0,2.45,896.0,14696.03,3220350.18,1.32,16.4,219.13,52.6,27.8,5.48,Pause
MKT-01881,2026-03-06,Client_086,Tourisme,Branding,SEO,232476.0,18549.0,7.98,1467.0,37946.98,3328863.75,2.05,25.87,87.72,61.1,13.7,11.33,Optimisation
MKT-01882,2026-01-19,Client_085,Santé,Branding,Influence,191586.0,14992.0,7.83,912.0,21343.33,1324524.36,1.42,23.4,62.06,97.0,14.2,11.87,Active
MKT-01883,2026-06-14,Client_022,Tourisme,App mobile,Emailing,499560.0,11386.0,2.28,604.0,22892.48,2130276.9,2.01,37.9,93.06,71.5,15.0,4.95,Active
MKT-01884,2026-02-10,Client_085,Santé,SEO,TikTok Ads,553618.0,5429.0,0.98,505.0,28051.39,980573.34,5.17,55.55,34.96,97.6,19.2,6.38,Optimisation
MKT-01885,2026-01-22,Client_052,Tourisme,Landing page,Meta Ads,9908.0,516.0,5.21,22.0,35055.11,17129.78,67.94,1593.41,0.49,72.5,12.8,11.0,Terminée
MKT-01886,2026-02-15,Client_057,Santé,Branding,SEO,892759.0,72760.0,8.15,2910.0,35505.46,11881756.54,0.49,12.2,334.65,54.7,20.4,1.85,Active
MKT-01887,2026-03-24,Client_064,Retail,SEO,LinkedIn Ads,341413.0,7140.0,2.09,463.0,10874.09,656326.79,1.52,23.49,60.36,35.2,26.1,1.07,Pause
MKT-01888,2026-04-14,Client_012,Immobilier,Publicité,Google Ads,644004.0,45272.0,7.03,2909.0,3624.33,9354316.29,0.08,1.25,2580.98,90.5,6.3,8.8,Pause
MKT-01889,2026-03-13,Client_038,Tourisme,App mobile,Influence,560673.0,42763.0,7.63,1686.0,5139.32,1842540.98,0.12,3.05,358.52,61.8,7.1,5.95,Active
MKT-01890,2026-01-15,Client_083,Santé,SEO,Influence,881563.0,14731.0,1.67,1307.0,10455.14,1640640.49,0.71,8.0,156.92,86.8,19.3,7.08,Optimisation
MKT-01891,2026-05-22,Client_033,Restaurant,App mobile,TikTok Ads,48626.0,556.0,1.14,,22458.02,73792.8,40.39,898.32,3.29,74.8,5.1,4.55,Active
MKT-01892,2026-06-07,Client_013,Santé,Content,Emailing,391954.0,12135.0,3.1,559.0,35905.53,2169930.59,2.96,64.23,60.43,43.7,25.3,10.11,Terminée
MKT-01893,2026-02-14,Client_013,Retail,App mobile,Google Ads,135981.0,6630.0,4.88,296.0,36506.92,951201.19,5.51,123.33,26.06,40.8,24.1,11.76,Active
MKT-01894,2026-06-24,Client_010,Restaurant,Content,SEO,641867.0,21930.0,3.42,2437.0,23546.78,7411559.21,1.07,9.66,314.76,94.8,29.7,5.98,Optimisation
MKT-01895,2026-05-04,Client_010,Retail,SEO,Emailing,365414.0,16944.0,4.64,1549.0,9023.72,2807339.11,0.53,5.83,311.11,63.9,28.9,4.57,Terminée
MKT-01896,2026-01-28,Client_078,Finance,Branding,TikTok Ads,598408.0,4676.0,0.78,451.0,24530.59,574014.54,5.25,54.39,23.4,59.0,11.2,2.23,Optimisation
MKT-01897,2026-03-03,Client_029,Finance,App mobile,Meta Ads,433286.0,14290.0,3.3,1279.0,43294.56,1937102.92,3.03,33.85,44.74,67.8,24.3,2.01,Terminée
MKT-01898,2026-05-27,Client_006,Retail,SEO,Meta Ads,881399.0,43803.0,4.97,3622.0,19284.77,11463795.29,0.44,5.32,594.45,76.1,8.8,9.38,Active
MKT-01899,2026-02-07,Client_005,Tourisme,App mobile,LinkedIn Ads,261220.0,10427.0,3.99,1099.0,37495.56,4494389.73,3.6,34.12,119.86,53.0,3.7,1.29,Optimisation
MKT-01900,2026-02-26,Client_022,Finance,Content,Google Ads,457519.0,34158.0,7.47,4510.0,31562.19,9870476.73,0.92,7.0,312.73,37.9,10.6,3.75,Terminée
MKT-01901,2026-03-30,Client_074,Santé,Publicité,Meta Ads,630423.0,35329.0,5.6,5610.0,15763.38,20580939.36,0.45,2.81,1305.62,66.0,22.0,8.52,Pause
MKT-01902,2026-06-14,Client_002,Education,Content,Influence,796549.0,3201.0,0.4,114.0,28681.97,263832.12,8.96,251.6,9.2,48.6,16.1,4.03,Terminée
MKT-01903,2026-05-29,Client_004,Finance,SEO,Influence,559149.0,22714.0,4.06,1649.0,10197.83,4082750.15,0.45,6.18,400.35,61.6,29.8,1.35,Active
MKT-01904,2026-03-18,Client_045,Restaurant,Publicité,Meta Ads,403526.0,3253.0,0.81,83.0,13720.78,72789.63,4.22,165.31,5.31,57.9,10.0,2.01,Optimisation
MKT-01905,2026-01-31,Client_036,Santé,App mobile,LinkedIn Ads,217174.0,18073.0,8.32,2334.0,14358.8,5089784.8,0.79,6.15,354.47,87.4,5.5,1.97,Terminée
MKT-01906,2026-01-31,Client_086,Retail,SEO,Meta Ads,171118.0,13453.0,7.86,502.0,36293.07,563844.88,2.7,72.3,15.54,88.7,17.9,0.53,Pause
MKT-01907,2026-03-03,Client_079,Education,Branding,LinkedIn Ads,655182.0,14594.0,2.23,2139.0,42662.68,4234803.11,2.92,19.95,99.26,56.4,8.8,11.48,Active
MKT-01908,2026-05-07,Client_025,Finance,Landing page,Influence,100377.0,7464.0,7.44,182.0,13425.12,239875.67,1.8,73.76,17.87,76.1,24.8,6.92,Optimisation
MKT-01909,2026-06-10,Client_018,Immobilier,Branding,Meta Ads,394211.0,27820.0,7.06,2911.0,31590.34,1251645.48,1.14,10.85,39.62,71.7,8.7,11.75,Pause
MKT-01910,2026-03-16,Client_033,Retail,Publicité,SEO,507779.0,32062.0,6.31,4743.0,40088.2,6035730.71,1.25,8.45,150.56,69.9,25.9,7.06,Active
MKT-01911,2026-05-04,Client_055,Santé,Branding,SEO,89424.0,1409.0,1.58,96.0,8132.82,165474.32,5.77,84.72,20.35,87.2,26.0,7.49,Pause
MKT-01912,2026-06-10,Client_080,Restaurant,Content,TikTok Ads,119294.0,3184.0,2.67,42.0,20663.35,16690.59,6.49,491.98,0.81,83.2,5.1,5.37,Pause
MKT-01913,2026-02-02,Client_025,Retail,SEO,Google Ads,606237.0,46464.0,7.66,6389.0,20617.02,11946478.3,0.44,3.23,579.45,95.4,25.6,10.98,Pause
MKT-01914,2026-01-19,Client_039,Retail,SEO,Google Ads,403064.0,16412.0,4.07,317.0,40032.77,1201890.32,2.44,126.29,30.02,79.7,29.2,0.97,Terminée
MKT-01915,2026-06-20,Client_060,Retail,App mobile,LinkedIn Ads,331756.0,25200.0,7.6,3710.0,30702.09,9552813.25,1.22,8.28,311.15,77.7,23.4,4.31,Optimisation
MKT-01916,2026-01-20,Client_020,Restaurant,Landing page,Influence,577493.0,39274.0,6.8,3927.0,41774.78,2185832.47,1.06,10.64,52.32,54.2,8.1,11.9,Optimisation
MKT-01917,2026-06-03,Client_086,Retail,Content,Meta Ads,814079.0,69011.0,8.48,10121.0,15286.04,18729019.52,0.22,1.51,1225.24,88.6,12.8,7.38,Terminée
MKT-01918,2026-04-27,Client_008,Tourisme,Content,Influence,111770.0,6088.0,,697.0,25196.6,2803758.84,4.14,36.15,111.28,88.2,14.2,1.16,Pause
MKT-01919,2026-03-08,Client_051,Finance,Content,LinkedIn Ads,562894.0,24403.0,4.34,2388.0,23440.95,2902364.42,0.96,9.82,123.82,59.9,19.0,8.82,Terminée
MKT-01920,2026-04-06,Client_024,Education,Content,LinkedIn Ads,775318.0,32899.0,4.24,2767.0,38715.68,4211017.91,1.18,13.99,108.77,68.5,25.8,1.19,Terminée
MKT-01921,2026-06-06,Client_037,Finance,Landing page,Meta Ads,32220.0,337.0,1.05,49.0,10026.43,125619.51,29.75,204.62,12.53,86.0,27.0,3.06,Optimisation
MKT-01922,2026-03-25,Client_083,Tourisme,SEO,LinkedIn Ads,3546.0,158.0,4.47,16.0,12105.99,34765.4,76.62,756.62,2.87,51.4,5.8,5.38,Terminée
MKT-01923,2026-05-09,Client_035,Retail,Content,SEO,221670.0,11262.0,5.08,889.0,6907.48,3685043.86,0.61,7.77,533.49,81.5,18.7,3.41,Terminée
MKT-01924,2026-01-04,Client_044,Education,Publicité,Emailing,390406.0,24601.0,6.3,3231.0,33187.6,5251553.48,1.35,10.27,158.24,45.9,16.9,2.02,Pause
MKT-01925,2026-02-09,Client_041,Finance,SEO,LinkedIn Ads,828295.0,66303.0,8.0,6137.0,27858.58,20769251.99,0.42,4.54,745.52,62.8,12.5,3.49,Terminée
MKT-01926,2026-01-18,Client_045,Finance,App mobile,Meta Ads,403322.0,13248.0,3.28,651.0,23928.99,862996.64,1.81,36.76,36.06,45.2,26.9,2.11,Terminée
MKT-01927,2026-06-18,Client_082,Education,App mobile,Meta Ads,628270.0,27609.0,4.39,3448.0,1781.33,6084696.04,0.06,0.52,3415.82,57.0,25.3,8.45,Optimisation
MKT-01928,2026-04-11,Client_022,Finance,SEO,Emailing,380134.0,8675.0,2.28,1213.0,41678.97,2035831.78,4.8,34.36,48.85,42.2,19.9,0.89,Optimisation
MKT-01929,2026-01-18,Client_028,Tourisme,Branding,Influence,255515.0,17812.0,6.97,1864.0,35305.81,1495346.35,1.98,18.94,42.35,88.9,30.0,9.12,Optimisation
MKT-01930,2026-04-29,Client_038,Education,Branding,Influence,852993.0,7604.0,0.89,400.0,9508.22,1571743.87,1.25,23.77,165.3,49.3,16.0,9.13,Terminée
MKT-01931,2026-03-19,Client_054,Retail,SEO,Meta Ads,664612.0,48554.0,7.31,817.0,18775.28,2901970.96,0.39,22.98,154.56,89.1,1.2,8.86,Pause
MKT-01932,2026-06-24,Client_029,Santé,SEO,LinkedIn Ads,522167.0,12300.0,2.36,488.0,886.39,399574.46,0.07,1.82,450.79,88.7,29.2,0.54,Terminée
MKT-01933,2026-03-01,Client_073,Tourisme,Branding,LinkedIn Ads,787216.0,54379.0,6.91,6763.0,17713.27,27934141.01,0.33,2.62,1577.02,94.8,14.0,8.83,Terminée
MKT-01934,2026-05-19,Client_024,Tourisme,Content,Emailing,745222.0,37023.0,4.97,2845.0,43345.51,2649482.31,1.17,15.24,61.12,59.4,28.4,0.67,Optimisation
MKT-01935,2026-03-06,Client_053,Tourisme,Content,LinkedIn Ads,780570.0,50788.0,6.51,3967.0,23131.41,13061434.73,0.46,5.83,564.66,86.9,29.2,7.41,Terminée
MKT-01936,2026-01-03,Client_084,Santé,Branding,Meta Ads,501151.0,9196.0,1.84,1298.0,24445.17,4451569.3,2.66,18.83,182.1,73.0,4.6,11.01,Optimisation
MKT-01937,2026-06-04,Client_084,Education,Landing page,Emailing,398843.0,33287.0,8.35,1710.0,2087.6,2134598.49,0.06,1.22,1022.51,35.1,29.7,5.33,Pause
MKT-01938,2026-01-20,Client_087,Finance,Landing page,Influence,108280.0,8363.0,7.72,802.0,22988.88,2538809.59,2.75,28.66,110.44,87.5,17.6,8.47,Active
MKT-01939,2026-02-07,Client_057,Education,SEO,Influence,22629.0,521.0,2.3,8.0,1187.75,20114.13,2.28,148.47,16.93,90.1,23.3,10.96,Pause
MKT-01940,2026-02-15,Client_034,Education,Content,Google Ads,797318.0,,4.36,4711.0,2878.74,6908136.51,0.08,0.61,2399.71,63.0,28.7,3.17,Optimisation
MKT-01941,2026-02-06,Client_007,Santé,SEO,TikTok Ads,649803.0,34643.0,5.33,814.0,26477.73,2221185.28,0.76,32.53,83.89,87.2,20.5,10.24,Pause
MKT-01942,2026-02-17,Client_075,Tourisme,App mobile,Influence,55254.0,4580.0,8.29,47.0,16892.57,132500.16,3.69,359.42,7.84,70.0,10.7,6.79,Terminée
MKT-01943,2026-02-21,Client_039,Education,Branding,LinkedIn Ads,469591.0,32552.0,6.93,1541.0,44783.94,2357320.93,1.38,29.06,52.64,47.9,4.1,8.53,Active
MKT-01944,2026-01-30,Client_033,Immobilier,Publicité,Influence,,9440.0,8.22,727.0,41469.55,536963.22,4.39,57.04,12.95,63.0,13.1,2.47,Optimisation
MKT-01945,2026-05-08,Client_061,Tourisme,Publicité,Google Ads,514258.0,27291.0,5.31,2871.0,21611.57,4394537.83,0.79,7.53,203.34,40.4,1.3,6.56,Terminée
MKT-01946,2026-02-05,Client_069,Retail,SEO,Emailing,242749.0,10099.0,4.16,254.0,35823.29,730807.39,3.55,141.04,20.4,40.6,20.3,5.44,Pause
MKT-01947,2026-04-05,Client_068,Immobilier,Publicité,Emailing,467550.0,34614.0,7.4,2443.0,36086.75,8340182.3,1.04,14.77,231.11,55.5,2.2,11.26,Terminée
MKT-01948,2026-02-06,Client_085,Tourisme,Landing page,Google Ads,449517.0,8559.0,1.9,702.0,17773.7,2070790.98,2.08,25.32,116.51,43.6,9.7,1.49,Terminée
MKT-01949,2026-04-13,Client_029,Santé,Content,TikTok Ads,832868.0,49897.0,5.99,6967.0,35361.83,18747196.69,0.71,5.08,530.15,74.3,22.8,4.41,Terminée
MKT-01950,2026-02-12,Client_071,Education,App mobile,SEO,454893.0,8465.0,1.86,499.0,42755.01,1638974.01,5.05,85.68,38.33,43.6,25.1,9.3,Terminée
MKT-01951,2026-01-10,Client_083,Finance,Content,Emailing,444533.0,4823.0,1.08,83.0,23491.55,300070.01,4.87,283.03,12.77,93.5,18.2,8.08,Optimisation
MKT-01952,2026-01-01,Client_049,Finance,Content,Influence,505518.0,30012.0,5.94,507.0,5177.88,1401975.94,0.17,10.21,270.76,76.8,26.3,1.55,Active
MKT-01953,2026-03-02,Client_023,Santé,Content,Influence,418917.0,29176.0,6.96,575.0,39467.6,1844578.5,1.35,68.64,46.74,46.0,7.8,1.68,Pause
MKT-01954,2026-04-28,Client_061,Restaurant,Content,Emailing,356352.0,29760.0,8.35,3525.0,32883.89,6915673.93,1.1,9.33,210.31,85.4,23.3,6.64,Optimisation
MKT-01955,2026-05-28,Client_046,Tourisme,Content,SEO,611286.0,33911.0,5.55,4354.0,4889.39,3117584.13,0.14,1.12,637.62,70.0,14.9,1.88,Terminée
MKT-01956,2026-05-11,Client_016,Retail,SEO,Meta Ads,245276.0,10675.0,4.35,1317.0,36065.55,682999.49,3.38,27.38,18.94,36.7,17.8,8.74,Terminée
MKT-01957,2026-01-30,Client_010,Finance,App mobile,TikTok Ads,261578.0,5452.0,2.08,218.0,44583.07,822477.58,8.18,204.51,18.45,66.9,22.7,0.55,Terminée
MKT-01958,2026-04-09,Client_011,Finance,Landing page,Google Ads,766814.0,5564.0,0.73,97.0,14827.18,383073.12,2.66,152.86,25.84,59.8,23.2,10.38,Active
MKT-01959,2026-01-07,Client_007,Tourisme,App mobile,LinkedIn Ads,658471.0,34582.0,5.25,3468.0,44422.24,8934342.86,1.28,12.81,201.12,56.8,29.0,2.28,Terminée
MKT-01960,2026-04-28,Client_057,Education,Branding,Influence,699706.0,18236.0,2.61,217.0,13369.61,451051.99,0.73,61.61,33.74,58.9,10.4,7.06,Terminée
MKT-01961,2026-06-12,Client_054,Immobilier,Landing page,Emailing,680593.0,36446.0,5.36,3170.0,35508.5,10858225.78,0.97,11.2,305.79,77.4,2.1,3.33,Optimisation
MKT-01962,2026-03-19,Client_013,Finance,Branding,Google Ads,295709.0,6177.0,2.09,884.0,25692.04,2598257.46,4.16,29.06,101.13,47.2,23.2,11.74,Optimisation
MKT-01963,2026-04-05,Client_057,Retail,Branding,Google Ads,428310.0,8765.0,2.05,287.0,25453.39,371643.84,2.9,88.69,14.6,38.1,15.6,9.22,Optimisation
MKT-01964,2026-03-06,Client_044,Santé,App mobile,TikTok Ads,324671.0,,3.61,1455.0,8201.18,3881733.94,0.7,5.64,473.31,51.6,8.6,9.28,Pause
MKT-01965,2026-01-03,Client_074,Restaurant,Publicité,Meta Ads,675447.0,43097.0,6.38,6287.0,27615.75,14637866.12,0.64,4.39,530.06,78.7,12.1,1.91,Terminée
MKT-01966,2026-06-28,Client_039,Retail,Publicité,TikTok Ads,546037.0,25204.0,4.62,307.0,19126.82,153298.16,0.76,62.3,8.01,61.6,4.9,9.32,Terminée
MKT-01967,2026-04-27,Client_073,Restaurant,Content,Emailing,856309.0,41015.0,4.79,3266.0,38460.1,8581692.78,0.94,11.78,223.13,71.0,11.9,8.14,Terminée
MKT-01968,2026-04-22,Client_004,Restaurant,Content,SEO,583191.0,44228.0,7.58,4074.0,12552.84,6212337.6,0.28,3.08,494.9,49.5,9.3,8.99,Terminée
MKT-01969,2026-02-16,Client_047,Immobilier,Landing page,Emailing,148022.0,10810.0,7.3,1418.0,34893.36,3315323.51,3.23,24.61,95.01,66.7,4.1,6.34,Optimisation
MKT-01970,2026-05-28,Client_041,Finance,Landing page,Google Ads,444953.0,23261.0,5.23,2533.0,19423.05,6326916.72,0.84,7.67,325.74,95.2,14.4,0.88,Terminée
MKT-01971,2026-03-31,Client_075,Tourisme,Landing page,Influence,396120.0,14496.0,3.66,1745.0,35491.27,692950.36,2.45,20.34,19.52,67.5,24.1,5.94,Optimisation
MKT-01972,2026-03-12,Client_076,Restaurant,Publicité,Influence,544992.0,22740.0,4.17,565.0,2491.17,438796.38,0.11,4.41,176.14,36.9,2.4,8.66,Terminée
MKT-01973,2026-04-26,Client_016,Tourisme,Branding,TikTok Ads,247027.0,9714.0,3.93,391.0,2878.5,1410441.14,0.3,7.36,489.99,95.6,10.0,5.9,Terminée
MKT-01974,2026-01-11,Client_074,Restaurant,Landing page,Emailing,775755.0,40423.0,5.21,3728.0,9036.06,11784207.63,0.22,2.42,1304.13,74.2,10.3,8.73,Terminée
MKT-01975,2026-02-17,Client_078,Tourisme,Branding,Influence,707843.0,32706.0,4.62,1179.0,39782.5,4058006.15,1.22,33.74,102.0,67.8,28.0,4.48,Pause
MKT-01976,2026-06-09,Client_022,Education,SEO,SEO,376801.0,31533.0,8.37,3471.0,12233.55,4273737.65,0.39,3.52,349.35,62.8,14.6,1.28,Terminée
MKT-01977,2026-06-06,Client_016,Santé,Landing page,Meta Ads,377472.0,30696.0,8.13,4870.0,39751.42,16803038.62,1.3,8.16,422.7,38.4,7.5,8.87,Terminée
MKT-01978,2026-06-11,Client_053,Santé,App mobile,Influence,479092.0,12462.0,2.6,629.0,20153.25,1924468.45,1.62,32.04,95.49,50.7,10.0,3.17,Terminée
MKT-01979,2026-05-02,Client_001,Retail,Content,Meta Ads,224247.0,1513.0,0.67,28.0,9255.66,34160.19,6.12,330.56,3.69,53.7,15.6,0.63,Optimisation
MKT-01980,2026-05-09,Client_011,Tourisme,Content,TikTok Ads,194506.0,16464.0,8.46,352.0,10436.25,1444975.06,0.63,29.65,138.46,39.6,9.4,4.42,Terminée
MKT-01981,2026-03-26,Client_039,Retail,Publicité,LinkedIn Ads,827256.0,20165.0,2.44,930.0,19926.18,2703809.13,0.99,21.43,135.69,66.9,19.6,3.06,Optimisation
MKT-01982,2026-02-11,Client_073,Education,Branding,TikTok Ads,94375.0,7662.0,8.12,162.0,34754.72,664049.48,4.54,214.54,19.11,58.2,23.8,4.12,Active
MKT-01983,2026-02-27,Client_072,Santé,Branding,TikTok Ads,240188.0,13890.0,5.78,1177.0,15958.75,1224663.13,1.15,13.56,76.74,92.0,25.3,5.1,Pause
MKT-01984,2026-05-15,Client_018,Immobilier,Branding,Emailing,197573.0,12433.0,6.29,544.0,25260.53,1007212.58,2.03,46.43,39.87,35.2,4.2,1.06,Pause
MKT-01985,2026-04-12,Client_029,Tourisme,Landing page,SEO,495411.0,40659.0,8.21,3947.0,26429.95,15629060.36,0.65,,591.34,42.0,21.5,3.67,Terminée
MKT-01986,2026-03-31,Client_089,Restaurant,Publicité,Meta Ads,671387.0,27406.0,4.08,3760.0,31733.89,4306749.91,1.16,8.44,135.71,46.1,15.8,3.62,Optimisation
MKT-01987,2026-05-30,Client_073,Education,Landing page,Influence,200388.0,2474.0,1.23,285.0,39662.57,768008.93,16.03,139.17,19.36,57.1,22.1,0.84,Pause
MKT-01988,2026-01-16,Client_006,Tourisme,Content,TikTok Ads,661081.0,17308.0,2.62,771.0,42983.86,2506598.33,2.48,55.75,58.31,57.3,18.9,5.31,Terminée
MKT-01989,2026-02-27,Client_069,Immobilier,App mobile,Influence,474604.0,9621.0,2.03,382.0,39835.73,1104624.45,4.14,104.28,27.73,64.7,2.6,11.5,Optimisation
MKT-01990,2026-05-09,Client_037,Immobilier,Branding,Google Ads,20806.0,285.0,1.37,24.0,43061.15,41695.31,151.09,1794.21,0.97,93.6,26.0,6.22,Active
MKT-01991,2026-01-23,Client_016,Finance,App mobile,SEO,492092.0,15631.0,3.18,1378.0,28587.15,4894874.54,1.83,20.75,171.23,95.8,16.2,0.85,Optimisation
MKT-01992,2026-06-25,Client_022,Tourisme,SEO,LinkedIn Ads,161805.0,5330.0,3.29,660.0,33629.8,917352.24,,50.95,27.28,53.2,21.3,1.19,Pause
MKT-01993,2026-05-12,Client_024,Tourisme,App mobile,Influence,699841.0,54814.0,7.83,6856.0,12547.24,26099794.53,0.23,1.83,2080.12,97.3,29.4,4.43,Active
MKT-01994,2026-04-15,Client_006,Immobilier,Landing page,LinkedIn Ads,636687.0,51643.0,8.11,1691.0,38175.45,2253379.36,0.74,22.58,59.03,52.6,2.4,4.24,Pause
MKT-01995,2026-06-06,Client_071,Santé,App mobile,LinkedIn Ads,811827.0,24467.0,3.01,3280.0,5870.89,2099421.01,0.24,1.79,357.6,56.2,6.5,3.17,Optimisation
MKT-01996,2026-05-27,Client_025,Tourisme,Branding,Emailing,85148.0,6785.0,7.97,923.0,11929.46,3688904.02,1.76,12.92,309.23,56.1,17.2,9.9,Active
MKT-01997,2026-02-23,Client_077,Restaurant,Landing page,TikTok Ads,518803.0,7926.0,1.53,939.0,17703.47,3719485.31,2.23,18.85,210.1,49.9,18.3,10.92,Optimisation
MKT-01998,2026-02-08,Client_058,Education,App mobile,Meta Ads,347972.0,10885.0,3.13,924.0,28396.89,2448845.13,2.61,30.73,86.24,37.2,8.8,7.72,Terminée
MKT-01999,2026-02-20,Client_021,Tourisme,SEO,LinkedIn Ads,457540.0,20143.0,4.4,1437.0,12169.76,3177692.71,0.6,8.47,261.11,46.8,4.4,1.9,Optimisation
MKT-02000,2026-06-28,Client_079,Tourisme,Landing page,LinkedIn Ads,751821.0,50717.0,6.75,5063.0,42876.8,11784710.04,0.85,8.47,274.85,83.9,16.3,2.69,Pause
MKT-02001,2026-01-13,Client_015,Immobilier,Publicité,TikTok Ads,798433.0,27849.0,3.49,2833.0,16908.46,2990039.41,0.61,5.97,176.84,87.3,7.4,4.69,Terminée
MKT-02002,2026-02-04,Client_066,Education,Publicité,TikTok Ads,483983.0,38220.0,7.9,2949.0,41391.53,1674132.78,1.08,14.04,40.45,96.9,12.9,1.15,Pause
MKT-02003,2026-04-23,Client_058,Immobilier,Landing page,LinkedIn Ads,781375.0,9290.0,1.19,116.0,41710.02,228938.35,4.49,359.57,5.49,35.9,6.8,3.92,Active
MKT-02004,2026-01-19,Client_073,Tourisme,Branding,Google Ads,541171.0,38865.0,7.18,2757.0,28326.36,11135430.04,0.73,10.27,393.11,47.6,6.6,4.4,Pause
MKT-02005,2026-02-05,Client_060,Immobilier,Publicité,Influence,219377.0,7729.0,3.52,497.0,12682.48,2084019.43,1.64,25.52,164.32,91.8,7.5,8.94,Optimisation
MKT-02006,2026-02-26,Client_064,Retail,App mobile,Emailing,866881.0,16809.0,1.94,419.0,3180.69,1007814.43,0.19,7.59,316.85,95.3,27.0,9.4,Active
MKT-02007,2026-02-16,Client_055,Finance,Publicité,SEO,315288.0,19743.0,6.26,2384.0,495.0,3467571.6,0.03,0.21,7005.13,67.9,29.4,5.88,Active
MKT-02008,2026-04-28,Client_062,Tourisme,SEO,Meta Ads,577502.0,22015.0,3.81,1885.0,28498.76,7563228.73,1.29,15.12,265.39,59.6,26.3,7.16,Pause
MKT-02009,2026-02-08,Client_057,Education,Publicité,SEO,143239.0,8750.0,6.11,379.0,17199.77,1368699.4,1.97,45.38,79.58,38.3,28.7,6.29,Optimisation
MKT-02010,2026-04-25,Client_051,Education,Publicité,SEO,527261.0,27649.0,5.24,291.0,31924.44,496421.3,1.15,109.71,15.55,73.6,28.0,9.1,Pause
MKT-02011,2026-01-23,Client_029,Finance,SEO,Influence,127369.0,9427.0,7.4,1095.0,32891.36,2166828.14,3.49,30.04,65.88,69.4,24.3,2.74,Active
MKT-02012,2026-02-25,Client_049,Santé,Landing page,TikTok Ads,367550.0,4791.0,1.3,551.0,17622.45,211313.16,3.68,31.98,11.99,92.1,9.2,11.38,Terminée
MKT-02013,2026-01-27,Client_032,Santé,App mobile,Influence,132788.0,6414.0,4.83,898.0,552.3,2422998.76,0.09,0.62,4387.09,58.3,15.6,5.23,Optimisation
MKT-02014,2026-05-21,Client_040,Immobilier,Publicité,Meta Ads,270256.0,4713.0,1.74,177.0,17354.08,660336.1,3.68,98.05,38.05,95.3,29.9,3.23,Terminée
MKT-02015,2026-06-05,Client_070,Santé,SEO,Influence,615141.0,28972.0,4.71,711.0,27448.19,1389959.87,0.95,38.61,50.64,93.6,9.3,10.09,Optimisation
MKT-02016,2026-01-15,Client_035,Immobilier,Landing page,LinkedIn Ads,238995.0,9867.0,4.13,880.0,8615.82,1154586.28,0.87,9.79,134.01,70.4,14.7,3.52,Optimisation
MKT-02017,2026-06-16,Client_005,Santé,App mobile,Influence,135650.0,9495.0,7.0,195.0,12813.87,340195.5,1.35,65.71,26.55,72.9,10.1,3.59,Pause
MKT-02018,2026-06-18,Client_088,Education,SEO,Influence,769387.0,51186.0,6.65,1735.0,749.42,6435397.66,0.01,0.43,8587.2,80.5,22.0,8.43,Pause
